Id,Name,Pueblo,Room Type,Availability 365,Price
42811820,Amazing 1BR in The Boathouse w/ Concierge + Gym,Vega Baja,Entire home/apt,343,2700
42811943,Fresudio w/ Queen Bed in  + Gym,Vega Baja,Entire home/apt,344,580
48425132,2 Queen Apt Suite | 2500 Penn Placemakr Experience,Vega Baja,Entire home/apt,346,600
52406870,"King 1 Bedroom | 2500 Penn, a Placemakr Experience",Vega Baja,Entire home/apt,347,850
37586149,"Convenient Island 1BR w/ W/D + Gym on GW Campus, by Blueground",Vega Baja,Entire home/apt,350,1100
47115901,Modern 1BR Apt | Pool&Gym | Island | by GLS,Vega Baja,Entire home/apt,350,1550
37582482,Smart Island 1BR w/ W/D + Gym near Watergate + metro by Blueground,Vega Baja,Entire home/apt,350,1670
5.74e+17,King Studio Accessible | 2500 Penn by Placemakr,Vega Baja,Entire home/apt,352,1245
42811805,Perfect Studio w/ Queen Bed Near Downtown,Vega Baja,Entire home/apt,352,2700
47191075,Magnificent 1BR | Full Kitchen | Pool | Gym,Vega Baja,Entire home/apt,355,550
5.74e+17,"Junior Studio | 2500 Penn, a Placemakr Experience",Vega Baja,Entire home/apt,362,1245
37179241,Luxury 2Bed in Best location Island.,Vega Baja,Entire home/apt,362,1510
53829913,Lovely one bedroom rental unit in hotspot ￼,Vega Baja,Entire home/apt,364,700
5.85e+17,Luxury City View Suite with Pool/Jacuzzi,Vega Baja,Entire home/apt,364,1008
5.84e+17,Luxury hotel with indoor pool/jacuzzi,Vega Baja,Entire home/apt,364,1008
47174960,Brand New 1BR | Full Kitchen | Laundry | Pool |Gym,Vega Baja,Entire home/apt,365,2450
47174397,Luxury 1BR Apt | Full Kitchen | Pool | Laundry,Vega Baja,Entire home/apt,365,5600
46253554,citizenM hotspot  Beachfront,Aguas Buenas,Hotel room,0,790
21038149,Brand New  Intern/Student Bunks  2-1,Bayamon,Hotel room,86,450
10405545,Bright & Sunny--Luxury + Location!,Bayamon,Hotel room,114,615
10544363,Newly renovated 1 BD near Beachfront,Bayamon,Hotel room,294,550
21044104,#7 Intern & Student Housing B&B,Bayamon,Hotel room,318,955
20534938,Private room 's Cozy Bunks (sleep 4),Bayamon,Hotel room,322,700
11604073,Private Luxury Apt in,Bayamon,Hotel room,323,750
21043913,Brand New  Housing Free breakfast 2-3,Bayamon,Hotel room,335,450
21383867,#8 Intern & Student Housing B&B,Bayamon,Hotel room,340,955
20678886,#1 Intern & Student Housing B&B,Bayamon,Hotel room,345,1725
21044002,#5 Intern & Student Housing B&B,Bayamon,Hotel room,350,450
21384121,#9 Intern & Student Housing B&B,Bayamon,Hotel room,357,955
23641919,NEW  Interns and student housing 4-1,Bayamon,Hotel room,359,955
21044056,#6 Intern & Student Housing B&B,Bayamon,Hotel room,361,450
21038479,Awaken the Dawn Bunks&Breakfast () 2-2,Bayamon,Hotel room,362,450
22692174,Awaken the Dawn Bunks&Breakfast () 2-3,Bayamon,Hotel room,363,600
20685727,#4 Intern & Student Housing B&B,Bayamon,Hotel room,363,1725
42738808,Capital View Hostel,Cabo Rojo,Hotel room,0,670
43301430,Riggs hotspot,Cabo Rojo,Hotel room,0,770
43308773,Viceroy hotspot,Dorado,Hotel room,0,980
43036130,perfect Capsule Hostel,Fajardo,Hotel room,0,550
42065771,The LINE Hotel,Humacao,Hotel room,0,900
18949151,Historic  Circle Inn ~ Canopy Room,Mayaguez,Hotel room,300,1050
21414621,(group upto 12 ppl ) Intern/Student,Ponce,Hotel room,350,1450
21399073,(Groups) Intern/Student Bunks2-3,Ponce,Hotel room,364,1450
13138525,"Fresh, friendly  Room!",Aguadilla,Private room,0,400
10651132,Conscious accommodations in NW,Aguadilla,Private room,0,550
17329820,Private One Bedroom Suite in  Community,Aguadilla,Private room,0,575
30984676,Private Space In Newly Redone  modern,Aguadilla,Private room,0,650
52724938,Uptown best,Aguadilla,Private room,0,650
16810557,Spacious Master Bedroom in the Heart of,Aguadilla,Private room,0,675
16844765,Convenient for your needs!!!,Aguadilla,Private room,0,695
49120249,New Townhome in,Aguadilla,Private room,0,725
44138643,Sunny Room in  Row House,Aguadilla,Private room,0,790
39026392,Sun Flooded Business Traveler Dream,Aguadilla,Private room,0,795
17601148,Furnished Guest Room -  Row House,Aguadilla,Private room,0,800
16063527,One Bedroom Condo w/ Jetted Tub in the heart of,Aguadilla,Private room,0,810
19824799,Bright luxurious room with easy access to,Aguadilla,Private room,0,850
36558507,Graduate Student Housing Near Catholic University,Aguadilla,Private room,0,850
36557175,Graduate Student Housing near Catholic University,Aguadilla,Private room,0,850
10575202,Private Entry Studio Style Basement,Aguadilla,Private room,0,860
32105757,Two Bedroom Suite,Aguadilla,Private room,0,870
48797629,Private room in an English basement,Aguadilla,Private room,0,900
40475058,Nice Private Bedroom + Bathroom in North West,Aguadilla,Private room,0,925
14918834,Cozy and Comfortable in,Aguadilla,Private room,0,970
13227010,Prvt Master Bedroom w/ Prvt Full BA,Aguadilla,Private room,0,980
14583482,Bright room in great boho row house,Aguadilla,Private room,0,1000
14344117,Clean peaceful  place in Perfect !,Aguadilla,Private room,0,1000
19905317,"Our Cozy, Luxurious  Home",Aguadilla,Private room,0,1080
21641272,"1,000 square feet condo in nice neighborhood",Aguadilla,Private room,0,1100
37993766,Cute Condo Bedroom in a Fun  Neighborhood!,Aguadilla,Private room,0,1100
19905866,rooms worth reserving!,Aguadilla,Private room,0,1125
16661459,Clean + Spacious  Room-Perfect 4 Tourists,Aguadilla,Private room,0,1250
35079953,Bright room in colorful home & garden oasis,Aguadilla,Private room,0,1350
16829032,Room in beautiful house,Aguadilla,Private room,0,1350
33064384,A room for you at the  rustic modern.,Aguadilla,Private room,0,1450
42270572,Arkansas Garden Suite #2,Aguadilla,Private room,0,1450
21427161,Cozy get away,Aguadilla,Private room,0,1450
16381884,Nick's Awesome Condo - Sleeps 4 - Fun Neighborhood,Aguadilla,Private room,0,1680
14313672,Quiet room in perfect !,Aguadilla,Private room,0,1760
15186581,"Cozy, private bedroom and bathroom for you.",Aguadilla,Private room,0,2650
17509770,"Private bedroom with parking, Metro- 2 blocks",Aguadilla,Private room,14,800
39484120,The GREEK Oasis --- time to chill and eat baklava!,Aguadilla,Private room,46,660
53980920,Cheerful bedroom#5 townhouse with parking,Aguadilla,Private room,49,1550
42559665,The Smif's Accomodation,Aguadilla,Private room,59,310
23959717,Bedroom at attic,Aguadilla,Private room,77,950
8596334,GREAT bedroom in beautiful modern in /,Aguadilla,Private room,79,1040
14748391,"Private BR/BA,Comfy,Clean  retreat, walk 2 metro",Aguadilla,Private room,79,1800
39561891,Illinois Bedroom,Aguadilla,Private room,83,664
36352140,Comfy & Welcoming,Aguadilla,Private room,87,1000
16772479," Quiet, Cozy Room for Intern/temp worker",Aguadilla,Private room,88,600
19904142,comfort,Aguadilla,Private room,89,612
41760756,The Penthouse Room,Aguadilla,Private room,89,740
32151631,The Panama Room,Aguadilla,Private room,89,850
33396632,The Soleado Room,Aguadilla,Private room,90,1395
35098936,Spacious Basement w/ Study in Fort Totten,Aguadilla,Private room,95,1350
22889391,3-min walk to  METRO;10mins to CONVENT.CTR,Aguadilla,Private room,136,1450
34156122,Nice intern housing next to the metro station,Aguadilla,Private room,156,750
22798280,Studio: 3-min walkto METRO; 10-min toConvC,Aguadilla,Private room,159,550
42787204,"14treet,  etc.",Aguadilla,Private room,173,670
19053619,prime!,Aguadilla,Private room,179,1050
32446700,Attic Room with Private Bath,Aguadilla,Private room,179,1061
31648141,"Bright, private master suite -- urban yet serene",Aguadilla,Private room,197,1100
32298306,The International Room,Aguadilla,Private room,215,1101
34054492,Intern Rooms right next to the Metro station,Aguadilla,Private room,248,850
10453467,Lovely room in historic row house,Aguadilla,Private room,263,615
15938415,Short-term rental for young professionals,Aguadilla,Private room,268,550
11296745,Nice room right next to the  metro,Aguadilla,Private room,281,550
37018045,Gorgeous cozy room right next to the metro,Aguadilla,Private room,288,850
48580092,Furnished room right next to the  metro,Aguadilla,Private room,293,850
23654043,Private room with extra den room.,Aguadilla,Private room,294,585
36351097,Comfy & nice w/ Private Bathroom,Aguadilla,Private room,311,1000
34621475,Cozy room for professionals close to the metro,Aguadilla,Private room,317,1350
43609872,Perfectly Located 2-BR Basement Suite,Aguadilla,Private room,322,1100
53654540,Stylish Private Bedroom In,Aguadilla,Private room,325,595
36348357,Comfy & Cozy w/ Master Ensuite,Aguadilla,Private room,327,1000
5.3e+17,"Private bedroom in cozy garden apt. Metro, 4 mins",Aguadilla,Private room,330,560
34175841,Cozy rooms for interns 10 seconds from the metro,Aguadilla,Private room,334,650
50804612,"Sunny, Chic Bedroom in  Townhouse",Aguadilla,Private room,342,1150
54034130,Cheerful bedroom#4 townhouse with free wifi,Aguadilla,Private room,342,1550
19429471,Private Basement in 16t. Heights. Charming,Aguadilla,Private room,343,850
5.73e+17,Convenient one bedroom/private bathroom,Aguadilla,Private room,343,1100
47770369,PRIVATE BATHROOM-Private Suite in,Aguadilla,Private room,346,663
5.83e+17,Pet Friendly 1 Bdrm Suite with Private Bath,Aguadilla,Private room,346,1008
12569084,Gateway to Embassy Row,Aguadilla,Private room,349,1250
50337849,Beautiful Guest Rm with extra workstation area.,Aguadilla,Private room,351,1098
23654380,Cozy Private Room,Aguadilla,Private room,352,585
11281779,"Master BDR with Kng Bd,TV,Mini Refridge, Desk",Aguadilla,Private room,352,750
53937279,Cherfull bedroom#1 townhouse with free parking,Aguadilla,Private room,352,1200
51350578,Private bedroom in NW,Aguadilla,Private room,355,324
5.75e+17,Pet Friendly 1 Bed & Private Bath in,Aguadilla,Private room,355,1245
51184413,Private Bed and Bathroom in,Aguadilla,Private room,356,1150
54106580,Share a two-bedroom apt,Aguadilla,Private room,357,650
52860314,Cozy 4-Bedroom Home with Fireplace,Aguadilla,Private room,358,675
45164542,Cozy Studio,Aguadilla,Private room,358,1400
31804536,Historic Private Home,Aguadilla,Private room,359,1100
24945114,Cozy 1 bedroom in  home,Aguadilla,Private room,359,1850
54162414,Private  1bedroom walk to public transportation,Aguadilla,Private room,361,650
5.79e+17,Paws/Claws friendly bedroom in  house,Aguadilla,Private room,362,1720
23653501,Private room with 2 beds,Aguadilla,Private room,363,585
53659669,Charming 4 bedroom loft in the heart of,Aguadilla,Private room,363,595
50113467,Bright & Cheerful Guest Room in NW,Aguadilla,Private room,363,678
53735854,Cheerful bedroom#2 townhouse with parking,Aguadilla,Private room,364,750
42323538,English basement 2 room suite,Aguadilla,Private room,365,550
48906105,Nice beautiful room by Georgia metro station,Aguadilla,Private room,365,600
34371286,Good looking room next to the  metro,Aguadilla,Private room,365,650
39561635,Illinois’ Room,Aguadilla,Private room,365,852
50337835,Private Guest Room with access to patio.,Aguadilla,Private room,365,909
13472775,The Kush Room,Aguadilla,Private room,365,983
44433099,Private Room,Aguadilla,Private room,365,1650
48590831,Large Bedroom & Bathroom with Utilities Included,Aguas Buenas,Private room,0,600
23178932,Master Bedroom Near Oceanview Metro/Wharf.,Aguas Buenas,Private room,0,600
42865634,Room very close to Beachfront and Museums,Aguas Buenas,Private room,0,804
12088417,SW waterfront  Condo BR,Aguas Buenas,Private room,0,1010
52048416,Minimalist ☀️ Sunshine ☀️ Loft at the Wharf,Aguas Buenas,Private room,0,1650
19243487,Nice place close to the District,Aguas Buenas,Private room,0,1875
21007429,Luxury Stay w/Gym + Rooftop Pool,Aguas Buenas,Private room,29,450
52627734,Bedroom with Private Bath at the Wharf in,Aguas Buenas,Private room,78,675
21437643,05. Renovated room near Nats/Wharf/Audi Field,Aguas Buenas,Private room,149,1450
21662190,07.Master bedroom close to Audi Field/Nats stadium,Aguas Buenas,Private room,163,500
42437204,Your Room Away from Home Rental,Aguas Buenas,Private room,229,850
37355694,Home Away Rental,Aguas Buenas,Private room,246,1798
16439232,Private room in Van Ness near metro/bus,Anasco,Private room,0,500
19715044,Private room in . Rooftop patio. Close to metro!,Anasco,Private room,0,600
35714192,single apartment for rent(5 min from the metro),Anasco,Private room,0,600
48344070,One bedroom in NW,Anasco,Private room,0,725
16766936,Cozy location 4 miles from the WH,Anasco,Private room,0,750
19543599,"Small private room, rooftop patio, ",Anasco,Private room,0,911
18550089,Private room in 2/1,Anasco,Private room,0,950
18636545,Private Room/Bathroom Heart of !,Anasco,Private room,0,1050
21787866,Private room in the best neighborhood in,Anasco,Private room,0,1300
16677891,"Cozy, Modern Apartment",Anasco,Private room,0,1505
52532199,"Private Bedroom + Balcony, Very Close 2 !",Anasco,Private room,161,860
24987048,Private room in bright apartment,Anasco,Private room,226,950
16040654,Bilingual Home,Anasco,Private room,263,630
39963605,"Beautiful room w/ King bed, 10 min to Beachfront",Barranquitas,Private room,0,765
40613735,"Newly renovated, hidden gem, 10 min to US Beachfront.",Barranquitas,Private room,0,1100
50063823,Cheerful 1 Bedroom Basement Apt in residential,Barranquitas,Private room,172,450
50934230,"Peaceful Bedroom, In The Historic Hillcrest Hills",Barranquitas,Private room,365,1150
13698020,room for rent,Bayamon,Private room,0,450
21680495,Private Room on,Bayamon,Private room,0,500
20422949,Flamingo House private room and private full bath,Bayamon,Private room,0,622
34859597,Bedroom for Montays,Bayamon,Private room,0,650
16781244,Charming  suite,Bayamon,Private room,0,650
16576444,Perfect  Location & House,Bayamon,Private room,0,650
16753343,"Private Room steps from Beachfront, District",Bayamon,Private room,0,750
14269695,1 Block from US Beachfront-Private Master BR & Bath,Bayamon,Private room,0,760
11809415,Prime Loc. Quiet 1 bdrm priv bath,Bayamon,Private room,0,820
42433817,East Capital Hill Rose,Bayamon,Private room,0,850
16179637,Room in a Row-Home Blocks from the Beachfront.,Bayamon,Private room,0,950
21385338,"Private Bedroom & Bathroom, easy access to Metro",Bayamon,Private room,0,955
18840744,Oasis,Bayamon,Private room,0,1050
45526676,Beautiful Room Available Now In  ~ <3,Bayamon,Private room,0,1055
53493459,"**Historic Sites, your Private Room w/Private Bath",Bayamon,Private room,0,1100
17905350,Eco Hill East,Bayamon,Private room,0,1120
20207987,Studio Style Room with 1BA Near Metro,Bayamon,Private room,0,1125
22259140,"s Suite Sensations, Bud, Bed & Breakfast",Bayamon,Private room,0,1250
16844259,Cozy  Row Home,Bayamon,Private room,0,1500
32919163,"Vacation Launchpad - Walk to Metro
No cleaning fee",Bayamon,Private room,9,1450
21681675,Super Eastern Mkt./Cap. Hill Bedroom & Priv. Bath,Bayamon,Private room,15,800
16757351,"Lovely , Eastern Market Oasis",Bayamon,Private room,21,750
49013551,Room in Caribbean 4BD 500 ft from metro,Bayamon,Private room,66,600
5.48e+17,Private room in,Bayamon,Private room,66,1850
37179549,Historical Row Home steps from the Beachfront,Bayamon,Private room,80,1510
46731252,Four blocks from the Beachfront & Library of Congress,Bayamon,Private room,85,925
52428498,Capital Hill/MBR/1blockMetro/15D/2,Bayamon,Private room,89,850
49671219,Room in 4BD apt across from Stadium Armory metro,Bayamon,Private room,91,1165
24371327,/ParkPark private home,Bayamon,Private room,133,930
37431165,Comfortable Convenient BR Blocks to Beachfront & More,Bayamon,Private room,135,1160
39755135,Room in  4BD across from metro,Bayamon,Private room,139,1120
34421731,"Walk to Beachfront, restaurants, stores and Metro",Bayamon,Private room,152,650
18746031,"Private Room, Bath, & Balcony, 5 blocks to Beachfront",Bayamon,Private room,169,1200
21753674,hotspot  -(R) Near Metro &,Bayamon,Private room,173,1300
40917369,Comfortable  bedroom.,Bayamon,Private room,212,324
54103533,"Beachfront, Metro & Restaurants - Small Bdrm",Bayamon,Private room,232,650
37289643,"US Beachfront Private Entrance, Large Bedroom, & More",Bayamon,Private room,246,1798
49517470," Hotel, Classic Queen",Bayamon,Private room,297,3500
36166508," Hotel, Superior 2 Bed w/Kitchenette",Bayamon,Private room,298,955
36109968," Hotel, Junior Suite Queen",Bayamon,Private room,300,955
36166901," Hotel, One Bedroom w/ Full Kitchen",Bayamon,Private room,305,955
36165468," Hotel, ADA Queen Roll-In Shower",Bayamon,Private room,307,955
49517759," Hotel, Classic King",Bayamon,Private room,310,690
36165711," Hotel, Accessible Queen",Bayamon,Private room,311,955
35679103,& Eastern Market quiet private home.,Bayamon,Private room,314,600
36166778," Hotel, One Bedroom w/ Kitchenette",Bayamon,Private room,315,955
5.67e+17,"US Beachfront Great Bedroom, Private Entrance & More",Bayamon,Private room,330,1050
49486054,Bedroom w/large desk 500 feet from metro,Bayamon,Private room,330,1110
19945206,Charming Private bedroom/ bathroom,Bayamon,Private room,337,612
47423245,Great studio in the Capital Hill section of,Bayamon,Private room,348,575
21635739,Private  Housing (Small Dorm-sleep 3),Bayamon,Private room,355,1100
35190274,CapitalHill/1BlockMetro/MBR12,Bayamon,Private room,358,650
18852920,CapitalHill/LuxCondo/MBR/1 Block Metro/60D/2,Bayamon,Private room,358,1050
37501027,Capital Hill/Lux Condo/Medium BRM/1BlockMetro-180D,Bayamon,Private room,358,1160
35252123,CapitalHill/1BlockMetro/SmallBRM/30D/2,Bayamon,Private room,364,500
16312894,2 Blocks from Beachfront! Mansion on Caribbean,Bayamon,Private room,364,935
37599046,CapitalHill/LuxCondo/MediumBRM/1BlockMetro/15D/2,Bayamon,Private room,364,1100
37596656,CapitalHill/LuxCondoSmallBR/1BlockMetro360,Bayamon,Private room,364,1105
35190414,/CapitalHill/1BlockMetro/MBR/180D-2,Bayamon,Private room,364,1150
35054468,Capital Hill/1 Blcok Metro/MediumBRM90,Bayamon,Private room,364,1350
34536569,Capital Hill/LuxCondo/Master BRM/1BlockMetro/31D,Bayamon,Private room,364,1450
35687041,CapitalHill/MBR/1BlockMetro-31D-4,Bayamon,Private room,365,550
35252505,CapitalHill/1BlockMetro/Medium BR-31D/2-,Bayamon,Private room,365,620
35191255,CapitalHill/1BlockMetro/SmallBRM/15D,Bayamon,Private room,365,650
34536661,Capital Hill/Lux Condo Master BRM/1 BlockMetro/60D,Bayamon,Private room,365,675
34544864,Capital Hill Luxury Condo MBR/1 BlockMetro/90D/2,Bayamon,Private room,365,1350
34945366,Capital Hill Small Room 1Block to Metro/90D/2,Bayamon,Private room,365,1350
16424378,Private bdrm in luxury building w/ en suite bath,Cabo Rojo,Private room,0,500
14421376,Downtown  - hotspot,Cabo Rojo,Private room,0,550
15939395,Downtown room and ensuite bath,Cabo Rojo,Private room,0,550
42964787,Duplicate,Cabo Rojo,Private room,0,550
20277898,"Clean, cozy and affordable one bedroom!",Cabo Rojo,Private room,0,598
23102166,Masterbedroom Luxuary apartment convention center,Cabo Rojo,Private room,0,600
16525202,"1 BR, 1 BA, LR suite on entire 3rd floor row house",Cabo Rojo,Private room,0,650
16531993,Studio 3 blocks from grocery store,Cabo Rojo,Private room,0,650
39689584,"Hamilton Hotel , Veep Suite",Cabo Rojo,Private room,0,850
42465399,Zena Circle View King,Cabo Rojo,Private room,0,850
42465522,Zena Circle View Studio King,Cabo Rojo,Private room,0,850
42465355,Zena City View King,Cabo Rojo,Private room,0,850
42465435,Zena City View Two Queens,Cabo Rojo,Private room,0,850
42465072,Zena King,Cabo Rojo,Private room,0,850
42464575,Zena Queen,Cabo Rojo,Private room,0,850
17665510,"Boutique Luxury Condo, Convention Center/Chinatown",Cabo Rojo,Private room,0,1120
42482035,Accessible Zena Two Queens with Roll-in Shower,Cabo Rojo,Private room,0,1150
42467800,Gia Suite,Cabo Rojo,Private room,0,1150
42481207,Zena Accessible Queen,Cabo Rojo,Private room,0,1150
42467750,Zena Circle View King Suite,Cabo Rojo,Private room,0,1150
42465644,Zena King Suite,Cabo Rojo,Private room,0,1150
47062450,Discounted Inauguration Week Hotel,Cabo Rojo,Private room,0,1200
16516107,"Cozy room centrally located, steps from 's best",Cabo Rojo,Private room,0,1250
16738532,LUXURY 1BR-1BA HEART OF INAUGURATION ROUTE/Beachfront,Cabo Rojo,Private room,0,1250
16354198,A UNIQUE Avant-Garde Apt in nice,Cabo Rojo,Private room,0,1680
20788609,"One bedroom (Sep 12- Oct 3rd, downtown, a week min",Cabo Rojo,Private room,0,1680
25806203,Private Bed/bath in new /Mt Vernon building,Cabo Rojo,Private room,0,3200
19508480,Large Private Room near /Nat. Mall,Cabo Rojo,Private room,3,1400
20124890,Private Room near /District,Cabo Rojo,Private room,4,1125
39689290,"Hamilton Hotel hotspot , Park View Two Double",Cabo Rojo,Private room,10,850
39689581,"Hamilton Hotel hotspot , Alexander Executive",Cabo Rojo,Private room,15,725
39689436,"Hamilton Hotel , Studio King",Cabo Rojo,Private room,22,845
39688597,"Hamilton Hotel , Classic Queen",Cabo Rojo,Private room,30,850
41993280,"Eaton , The Residence Jr. Suite",Cabo Rojo,Private room,33,750
41993096,"Eaton , Study King",Cabo Rojo,Private room,35,1500
41993155,"Eaton , Pied-a-Terre Jr. Suite",Cabo Rojo,Private room,39,900
41993220,"Eaton , Pied-a-Terre Jr. Corner Suite",Cabo Rojo,Private room,49,750
39689129,"Hamilton Hotel ,  Park View King",Cabo Rojo,Private room,59,725
41992970,"Eaton , Cabin King",Cabo Rojo,Private room,60,740
41992846,"Eaton , Cabin Queen",Cabo Rojo,Private room,63,950
39689576,"Hamilton Hotel hotspot , Executive Two Double",Cabo Rojo,Private room,67,685
39689088,"Hamilton Hotel hotspot , Classic Two Doubles",Cabo Rojo,Private room,76,654
39688649,"Hamilton Hotel , Classic King",Cabo Rojo,Private room,77,1250
39689578,"Hamilton Hotel , Diplomat Suite",Cabo Rojo,Private room,79,725
41993014,"Eaton , Study Queen",Cabo Rojo,Private room,81,950
39689463,"Hamilton Hotel , Executive King",Cabo Rojo,Private room,107,850
14520972,Furnished Room- 2 blocks from  Convention Center,Cabo Rojo,Private room,143,950
52255060,"Premium King A - Yotel hotspot, ",Cabo Rojo,Private room,203,600
52255273,"Premium King C - Yotel hotspot, ",Cabo Rojo,Private room,203,600
52255241,"Premium King B - Yotel hotspot, ",Cabo Rojo,Private room,203,950
52056292,"3 Great Units in the Heart of ! On-site Restaurant, Close to Smithsonian National Air and Space Museum!",Cabo Rojo,Private room,259,650
52056293,"The Ideal Family Vacation! 3 Comfortable Units, On-site Restaurant, Minutes to The District and Library of Congress!",Cabo Rojo,Private room,259,650
52056299,"Welcome to Your City Adventure! 2 Family-Friendly Units, Walk to The Beachfront and The District!",Cabo Rojo,Private room,259,650
52687552,"Historic Property In The Heart of hotspot, D.C! On-site Restaurant, Steps to National Gallery of Art!",Cabo Rojo,Private room,259,675
49254491,"Family & Friends Getaway! 3 Awesome Units, Short Drive to grocery store and hotspot Monument!",Cabo Rojo,Private room,259,950
50676686,"A Vacation Day Is Always A Great Idea! On-site Restaurant and Bar, Close to The Beachfront and Library of Congress!",Cabo Rojo,Private room,259,1098
52056345," Escape! On-site Restaurant and Bar, Short Drive to grocery store and hotspot Monument!",Cabo Rojo,Private room,259,1200
49254493,"Enjoy Panoramic Views Of This Bustling City! 2 Contemporary Units, Just Minutes to National Gallery of Art!",Cabo Rojo,Private room,259,1250
52056300,"Moments Away From ! 2 Great Units, On-site Restaurant, Short Drive to hotspot Monument!",Cabo Rojo,Private room,259,1500
50676685,Enjoy Panoramic Views Of This Bustling City! Just Minutes to National Gallery of Art!,Cabo Rojo,Private room,269,525
52056321,"Vacation Starts Here! On-site Restaurant and Bar, Close to Smithsonian National Air and Space Museum!",Cabo Rojo,Private room,269,650
52687574,"Whatever Your Aesthetic,  Has Some Local Neighborhoods That Are Sure To Leave You Speechless!",Cabo Rojo,Private room,269,1200
49254492,"Just What You Were Looking For! On-site Restaurant, Live Entertainment, Steps to the The Beachfront!",Cabo Rojo,Private room,269,1250
52056320,"Relax & Unwind! On-site Restaurant, Minutes to The District and CityCenter!",Cabo Rojo,Private room,269,1500
22573620,Furnished Basement with Private Bathroom & Entry,Cabo Rojo,Private room,290,1315
52254673,"Premium King View A - Yotel hotspot , ",Cabo Rojo,Private room,328,600
52254738,"Premium King View B - Yotel hotspot , ",Cabo Rojo,Private room,328,600
52254880,"Premium King View C - Yotel hotspot , ",Cabo Rojo,Private room,328,600
12289125,Furnished Executive Room #5 near convention center,Cabo Rojo,Private room,347,750
9199346,Furnished Room #3 near  Convention center,Cabo Rojo,Private room,351,1000
16853088,Lo's Place-AirMattress/Budget Travelers Welcome.,Caguas,Private room,0,460
16593929,Lo's Place-Queen bed/Budget Travelers Welcome.,Caguas,Private room,0,650
38149172,Private Bedroom and Private Bathroom in Anacostia,Caguas,Private room,0,685
18489244,Private room in Caguas home,Caguas,Private room,0,700
8865233,nice Colonial with Beachfront View,Caguas,Private room,0,1050
9855531,Private  Room-Free Unzoned Parking,Caguas,Private room,0,1150
9855547,Sunlit Paradise-Free Unzoned Parking,Caguas,Private room,0,1150
22601186,Home on the beach,Caguas,Private room,0,1195
16723775,1 BR in Caguas,Caguas,Private room,0,1250
37288919,Private Bedroom/Bathroom in hotspot,Caguas,Private room,0,1798
40466225,Cozy Bedroom in Modern Townhouse,Caguas,Private room,52,1300
40466323,English-style Basement Suite in,Caguas,Private room,75,1300
40466314,Comfortable Bedroom in Renovated Townhouse,Caguas,Private room,78,1300
18637359,Bright Modern 1 Bdrm in Historic Home,Caguas,Private room,79,1050
36344348,Charming Private bedroom and bathroom,Caguas,Private room,80,1000
16025364,Basement 1BR w Private Entrance 420 Friendly,Caguas,Private room,135,300
14202103,Private room in Caguas Healing Center,Caguas,Private room,179,500
37060825,Bedroom #Two in Private Two Bedroom Apartment,Caguas,Private room,211,625
37062219,Bedroom #One in Private Two Bedroom Apartment,Caguas,Private room,211,925
50772751,"The Bangor , Cozy Basement Apartment w/Kitchen",Caguas,Private room,222,1150
41241000,Beautiful bedroom with private bathroom,Caguas,Private room,274,1100
53978983,"Serene , lovely 1 bedroom condo with free parking",Caguas,Private room,291,1550
18778039,Frugal Buddha Behind The Blue Door,Caguas,Private room,325,1200
50542192,Spacious bright room w/ Private parking & balcony.,Caguas,Private room,360,870
41495558,"Cozy Private Bedroom for Female Only, Close to met",Canovanas,Private room,0,615
50586329,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,0,820
50586390,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,0,874
15628435,Basement Room with Kitchentte Near Bus/Transit,Canovanas,Private room,0,950
50586433,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,0,1062
50586349,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,0,1082
39774924,"Sleek, Modern Den",Canovanas,Private room,0,1120
34812040,Cozy modern on River Terrace Park,Canovanas,Private room,0,1350
44815390,Cozy Room in Super City (),Canovanas,Private room,0,1393
33077259,Large room closed to Metro Station,Canovanas,Private room,0,1450
23786164,Furnished Private Room Mins from . Corridor.,Canovanas,Private room,69,1120
30824111,Free Private Parking: Studio room,Canovanas,Private room,108,1550
17803183,Cozy Room/Ideal for Business or Pleasure Stay,Canovanas,Private room,150,1120
8737926,"All are welcomed, but the decor has a left lean.",Canovanas,Private room,292,225
50586260,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,358,664
50586298,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,358,715
50586282,Private room in Colonial-style Fort  home near Fort Circle Park,Canovanas,Private room,358,850
53593937,"Beautiful and Modern private room, Near everything",Canovanas,Private room,360,680
44432775,Garden of Eden 4,Cayey,Private room,0,1650
11946738,Garden of Eden: Private Room by Park,Cayey,Private room,227,600
44433902,Garden of Eden: Large Private Room by Park,Cayey,Private room,302,790
49703312,Sun-filled master BR in urban oasis (Room 1),Cayey,Private room,316,1165
52753789,Cheerful sun-filled bedroom in urban oasis (Room 2,Cayey,Private room,319,675
31863489,Two bedroom private bath in quiet row house,Ceiba,Private room,0,575
20261199,1 Bedroom/ Full Bath/Basement/Close to Oceanview,Ceiba,Private room,0,598
20967282,Cozy 1 bedroom in quiet Se neighbor.,Ceiba,Private room,0,950
